NAICS Code,Industry,Emission Factor (Without Margins)_USD,Emission Factor (Without Margins)_CO2e,Material Type,Weight (kg),Emission Factor per kg (CO2e),Predicted Production Emissions,Logistics Emissions,Total Emissions,Transport Mode
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,8,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,3,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,5,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,1,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,4,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,2,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,6,1.5,1.5,0.0838563504755357,1.5838563504755356,air
111110,Soybean Farming,5.13e-09,0.488,Food,9,1.5,1.5,0.0838563504755357,1.5838563504755356,water
111110,Soybean Farming,5.13e-09,0.488,Food,7,1.5,1.5,0.0838563504755357,1.5838563504755356,land
111110,Soybean Farming,5.13e-09,0.488,Food,10,1.5,1.5,0.0838563504755357,1.5838563504755356,air
493120,Refrigerated Warehousing and Storage,0.00114,0.244,Metal,3,7.0,7.0,0.0838563504755357,7.083856350475536,air
493110,General Warehousing and Storage,0.000776,0.244,Metal,4,7.0,7.0,0.0838563504755357,7.083856350475536,air
493120,Refrigerated Warehousing and Storage,5.17e-10,0.244,Metal,3,7.0,7.0,0.0838563504755357,7.083856350475536,air
493120,Refrigerated Warehousing and Storage,5.17e-10,0.244,Metal,3,7.0,7.0,0.0838563504755357,7.083856350475536,air
493110,General Warehousing and Storage,1.29e-08,0.244,Metal,7,7.0,7.0,0.0838563504755357,7.083856350475536,water
493120,Refrigerated Warehousing and Storage,0.00114,0.244,Metal,1,7.0,7.0,0.0838563504755357,7.083856350475536,air
493120,Refrigerated Warehousing and Storage,1.22e-08,0.244,Metal,3,7.0,7.0,0.0838563504755357,7.083856350475536,water
493110,General Warehousing and Storage,0.000776,0.244,Metal,6,7.0,7.0,0.0838563504755357,7.083856350475536,land
493110,General Warehousing and Storage,1.29e-08,0.244,Metal,7,7.0,7.0,0.0838563504755357,7.083856350475536,land
493120,Refrigerated Warehousing and Storage,1.22e-08,0.244,Metal,4,7.0,7.0,0.0838563504755357,7.083856350475536,water
488490,Other Support Activities for Road Transportation,2.38e-07,0.162,Metal,5,7.0,7.0,0.0838563504755357,7.083856350475536,water
488490,Other Support Activities for Road Transportation,2.38e-07,0.162,Metal,3,7.0,7.0,0.0838563504755357,7.083856350475536,land
493110,General Warehousing and Storage,1.29e-08,0.244,Metal,2,7.0,7.0,0.0838563504755357,7.083856350475536,air
488510,Freight Transportation Arrangement,0.00187,0.162,Metal,7,7.0,7.0,0.0838563504755357,7.083856350475536,land
493120,Refrigerated Warehousing and Storage,0.00114,0.244,Metal,1,7.0,7.0,0.0838563504755357,7.083856350475536,air
493120,Refrigerated Warehousing and Storage,5.17e-10,0.244,Metal,8,7.0,7.0,0.0838563504755357,7.083856350475536,air
488490,Other Support Activities for Road Transportation,2.38e-07,0.162,Metal,4,7.0,7.0,0.0838563504755357,7.083856350475536,water
488510,Freight Transportation Arrangement,1.92e-09,0.162,Metal,4,7.0,7.0,0.0838563504755357,7.083856350475536,water
493120,Refrigerated Warehousing and Storage,1.22e-08,0.244,Metal,8,7.0,7.0,0.0838563504755357,7.083856350475536,land
493110,General Warehousing and Storage,1.29e-08,0.244,Metal,6,7.0,7.0,0.0838563504755357,7.083856350475536,land
488490,Other Support Activities for Road Transportation,2.38e-07,0.162,Metal,5,7.0,7.0,0.0838563504755357,7.083856350475536,water
493120,Refrigerated Warehousing and Storage,5.17e-10,0.244,Metal,4,7.0,7.0,0.0838563504755357,7.083856350475536,land
493120,Refrigerated Warehousing and Storage,0.00114,0.244,Metal,4,7.0,7.0,0.0838563504755357,7.083856350475536,water
